45780,1
12195,1
1639,2
1956,1
18293,1
5110,1
44271,1
30448,1
5766,3
1175,1
11633,1
39398,1
462,3
1353,2
16761,1
42415,1
16683,1
374,21
39172,1
974,2
1762,1
33616,1
34073,1
13923,1
14042,1
2128,2
13520,1
2193,3
32820,1
42900,1
23559,1
11314,1
18567,1
25116,1
8010,1
10154,1
15312,1
30688,1
2554,2
8985,1
37183,1
19516,1
2073,1
2088,9
45578,1
4215,1
26231,8
38746,1
46621,1
1222,4
23129,2
721,98
16375,2
24709,1
26915,1
37678,2
26008,1
12913,1
39045,1
8386,4
1039,3
32874,2
13440,1
2008,2
4565,1
13415,1
20407,1
3206,1
35311,1
36326,1
1046,1
5795,1
23303,1
5003,1
33892,1
2414,2
14920,2
1893,3
12355,1
21649,2
5788,24
13798,1
4088,3
975,2
36736,1
41973,1
1570,2
681,2
1587,2
19664,1
20339,1
10236,1
176,6
5239,1
8884,1
15724,1
8448,1
4168,1
10863,1
45264,2
3716,1
13685,1
18995,1
32246,1
716,3
4008,2
2681,1
33882,1
30786,1
23329,1
49382,1
23799,2
17944,2
1997,1
6759,6
7213,1
9495,1
7616,2
9448,1
871,1
3430,2
14464,1
1910,1
41244,2
17217,1
4768,1
35612,29
26290,1
154,28
38153,1
16293,1
44738,1
18067,1
14480,6
6737,1
46124,1
13745,2
22564,1
14442,1
37292,2
561,3
29951,1
30066,1
8599,1
3836,1
7239,1
23846,1
41250,1
16511,1
18819,1
7366,1
28222,2
1384,5
11079,1
3157,1
24183,1
8704,1
26190,1
35231,1
25643,1
18181,1
10356,1
35136,1
8790,1
12681,1
23071,1
9608,1
2326,1
1609,2
3521,5
22357,1
13040,1
11057,1
4664,1
39765,1
3901,3
7344,2
996,1
2192,3
27724,1
9713,1
7403,3
26201,1
19897,1
23291,1
49172,1
10716,1
3633,1
6461,1
15371,1
6999,1
12041,1
14290,1
1203,2
10502,1
22725,1
13131,1
25,36
1672,11
1991,3
27665,1
5581,2
1713,2
11750,1
15059,3
17583,2
6569,2
5727,1
32853,1
32292,1
29776,1
27004,1
48136,1
43880,1
6919,1
15382,2
251,4
4314,8
368,6
31377,1
38302,1
44512,1
13436,1
4954,1
4909,2
17604,2
21932,1
950,5
15244,1
22194,1
14396,1
14085,6
37633,2
32056,1
29572,1
7064,1
9066,1
29093,1
3682,11
1076,3
11355,1
35040,1
10639,2
9417,1
44526,1
38061,1
41950,1
23224,1
15137,1
6046,3
25377,1
14969,1
24003,1
40682,1
2904,2
505,4
2281,2
39111,1
9884,1
353,5
49928,1
36243,1
4989,1
4651,2
22926,1
34755,1
10967,1
10753,1
3617,2
14645,1
20254,1
34339,1
8729,1
10194,1
47042,1
1307,11
18013,1
1703,1
46049,1
189,2
3862,3
23752,2
7151,1
45519,1
26537,1
1854,1
1464,1
1889,1
28582,1
5499,3
5823,2
2974,5
13784,1
4094,1
41541,1
41042,1
11548,1
4710,3
46782,1
1018,3
49120,1
7289,2
4154,1
2780,2
8712,1
1809,2
5419,1
11206,1
16210,1
25552,2
3121,1
25892,1
7864,2
10859,1
3957,1
2912,1
29858,1
20855,1
1511,2
32635,1
5901,2
49770,1
5954,2
2307,1
31903,1
24212,1
38296,1
115,39
16900,1
15136,1
39902,1
18856,1
22685,1
12666,1
9966,1
9596,5
9253,1
43796,1
39374,1
4491,2
8665,1
14590,1
34455,1
3453,2
43089,1
1285,4
13167,1
11852,1
17787,1
8037,2
17336,1
8854,1
803,4
6678,1
2408,1
2338,1
2865,1
41443,1
15484,1
2189,1
5192,2
35360,1
429,12
18727,1
45880,1
13141,1
43426,2
9951,1
36873,1
2654,1
10391,2
17272,7
12753,2
18260,1
24547,1
14436,2
13829,1
9643,1
10425,1
16532,1
586,1
1600,3
17047,1
5531,2
3936,1
3196,2
474,8
5077,1
14805,3
11471,2
22371,1
11071,1
7305,2
40034,1
7700,1
45712,1
22848,2
19214,1
3566,1
15546,1
21323,1
31396,2
15828,2
2203,3
17729,1
23401,1
12197,1
1958,1
5112,1
30551,1
18160,1
23502,1
24849,1
23575,1
12844,2
10151,1
26630,1
460,6
1351,6
218,51
33295,1
2538,6
14501,1
5234,1
11635,1
9436,2
5666,1
4667,1
14044,1
3731,3
20527,1
618,1
42417,1
25114,1
24814,1
45047,1
8544,1
34071,1
17198,1
34554,1
11938,1
4618,1
2556,3
7692,1
19178,2
6532,1
37181,1
5216,3
2071,1
10609,1
2086,1
25784,2
15433,1
6400,1
30940,1
6455,1
19078,1
17618,2
39957,1
47675,1
1220,4
623,4
29363,1
9747,1
2706,7
10534,2
12128,1
39265,3
17645,3
35194,1
1037,1
813,6
46710,1
19116,1
919,4
29724,1
34325,1
13442,1
4563,1
20300,3
42243,2
272,206
9029,1
81,152
6278,1
21169,2
34104,1
4137,1
7118,4
22381,1
14210,2
8526,1
5469,1
886,23
1051,1
17526,1
9518,1
977,3
12102,1
6325,1
12175,2
7036,2
10234,2
3658,1
15722,1
46481,1
38410,1
31087,1
4115,1
1585,2
13830,1
1418,4
14948,2
170,18
31993,1
526,2
6863,3
30780,1
34470,1
25185,1
33552,1
28818,1
33413,1
1056,1
26840,1
2779,2
6828,2
873,11
3432,1
17598,1
8785,2
1558,1
3060,1
11102,1
5997,4
5855,2
2840,1
302,4
20765,1
46961,1
9145,1
16854,1
2457,34
10847,1
30235,1
28558,4
1113,3
3395,2
31072,1
26303,1
31593,1
17880,1
20338,1
13730,1
41560,1
20206,1
16350,1
11179,1
33243,1
13865,1
38415,1
12937,1
27383,1
30060,1
3838,2
9198,1
39850,1
10376,1
20587,1
38045,1
6695,1
23069,1
33049,1
33744,1
24259,1
419,3
17160,1
28732,1
10720,1
28798,1
23833,1
35635,1
32549,1
31105,1
14945,2
24194,1
8240,1
8215,2
819,25
22481,1
1244,4
643,5
24181,1
2981,1
2371,2
13630,1
2324,1
40876,1
18183,1
22801,1
12683,1
6604,2
5647,2
20674,13
3903,1
994,4
7393,1
3558,2
675,2
17311,1
3404,1
11592,1
13108,1
3258,1
5578,3
7892,1
7251,1
36699,1
30923,1
45378,1
33271,1
7405,2
15373,2
8117,1
30765,1
8638,1
19253,1
4378,1
2571,2
26178,6
16493,1
11756,1
28627,1
3256,6
1205,3
14924,2
33799,1
10118,2
9660,1
3205,1
1924,1
6494,2
4316,1
41292,1
19131,1
19056,1
31534,2
34946,1
25073,1
9159,2
13430,3
3561,1
30572,2
40817,1
28398,1
5059,2
26152,1
34167,1
24742,1
4952,2
43674,1
2187,2
93,1
3680,1
9106,1
1074,2
956,4
25128,1
9411,2
11616,1
20918,1
23222,6
29779,1
19246,1
40383,1
2283,11
7509,1
15703,1
5257,1
11105,2
24659,2
19869,1
41843,1
45243,1
26557,1
19084,1
23273,1
43271,1
4475,1
12591,1
8565,1
12544,3
8044,1
1309,20
32451,1
37166,1
24677,1
26867,2
17223,1
1856,1
19019,1
38772,1
3309,1
538,8
10480,2
10540,1
24022,1
29407,1
31456,1
17669,2
38194,1
31718,1
16354,1
12941,2
9977,1
6714,1
49880,1
21851,3
47829,1
8182,1
5792,2
79,1845
938,6
19450,1
2029,1
4807,2
27441,1
9146,1
13230,1
14273,1
7504,1
15769,1
21148,1
31605,1
22857,1
25118,1
39959,1
10886,1
1874,3
3389,1
3764,2
3955,9
714,1
2699,1
36836,2
44571,1
27159,1
17981,3
42931,1
2792,1
36526,1
13990,1
5956,3
6164,2
41783,1
6343,1
113,2
19317,1
29651,1
2395,1
2429,2
6654,1
1440,1
37556,1
18297,1
2809,1
749,10
15492,1
8667,1
5032,1
288,6
14596,1
29179,1
1193,1
27939,1
12307,1
16279,1
10705,1
4214,2
850,4
33976,1
1287,2
28361,1
3001,1
2889,1
29996,1
8710,1
19226,1
3448,1
2474,4
15152,1
10831,1
47547,1
2652,1
24125,1
4458,1
41441,1
6101,1
8829,1
15519,1
18942,1
37421,3
15811,1
18362,1
20699,3
580,71
22006,1
30631,1
3291,6
5566,1
5149,3
36669,1
1732,1
10393,1
48667,2
40996,1
16565,1
7706,1
8154,1
34416,1
47752,1
1365,8
476,4
11415,1
4331,1
35893,2
24137,2
7136,1
31809,1
27380,1
24214,1
34825,1
30553,1
24148,1
30855,1
1179,3
12416,1
36940,1
5589,1
2390,3
38223,1
22024,1
33293,1
19269,1
9085,1
24450,1
13021,2
13074,2
17714,1
5236,1
27981,1
11637,1
45843,1
39853,1
45812,1
16630,1
21005,1
1668,1
36603,1
14285,2
11717,2
2550,140
3634,1
5389,1
42085,1
11836,2
25782,2
2084,3
20127,1
6457,1
12427,1
24035,1
12020,1
1226,2
625,2
18315,1
13909,1
15138,2
44690,2
30539,2
632,2
6190,6
5309,4
3982,3
917,13
39267,1
29726,1
488,3
270,72
9954,2
39041,1
1035,1
21190,1
18490,1
4826,2
13411,1
2410,4
9594,1
3734,1
18236,2
83,2
11227,1
2299,1
347,53
7513,2
971,3
14705,1
10407,1
8388,1
13383,1
13989,4
22425,1
9382,1
30469,2
1053,1
4493,3
4013,2
38412,1
1583,1
47706,1
1313,1
14238,1
16002,1
172,2
13284,1
35825,1
15720,1
32480,1
8085,1
27110,1
7196,1
31203,1
32629,1
40766,1
33130,3
4004,1
8646,5
4456,1
13346,3
38438,1
47038,1
33915,2
158,11
1796,1
3801,1
2033,1
34264,1
4984,6
5857,2
300,25
17828,1
16856,1
18646,1
6788,1
12935,3
35109,2
12027,2
10651,1
19305,1
24566,6
47877,1
24286,1
18848,1
565,5
29487,1
17039,1
1627,1
27245,2
5089,1
33868,1
11423,1
11110,1
3153,3
46758,1
22868,1
36177,1
36195,1
9168,1
9216,1
9539,1
5084,1
44441,1
8741,4
9475,1
1246,1
641,5
31879,1
5922,6
7983,1
35235,1
4706,2
43404,1
5179,1
29665,1
2702,3
21885,1
30295,1
18873,1
6676,1
2373,1
2828,4
3905,2
7348,1
10793,2
7395,2
22400,1
7114,1
18045,1
11594,2
40506,1
33023,1
38618,1
5641,1
23937,1
15357,1
14591,1
2334,1
7253,1
36620,1
673,4
19342,3
831,1
1423,1
6017,1
9208,1
26657,1
17694,1
391,6
8148,1
8377,1
15933,1
11980,1
22792,2
11977,1
50,1
7747,1
15412,1
10007,1
35005,1
608,4
1207,2
5306,2
24584,1
21414,1
9739,1
8245,2
3270,3
23389,1
5550,1
13796,1
8870,1
5723,2
29253,1
16584,2
44040,1
13432,1
31024,2
20390,1
2608,5
19910,1
15386,1
255,8
48827,1
28770,1
40815,1
40759,1
364,8
34693,2
18473,1
11618,9
10171,1
2167,5
4905,1
27717,1
6556,2
8282,1
3628,2
9609,1
25434,1
23527,1
36713,1
11304,2
12560,1
13633,1
20645,1
10130,1
47060,1
48118,1
22272,2
1330,3
441,5
47097,1
7017,1
4703,1
13000,1
3675,3
485,3
39140,1
1741,2
1714,23
35044,1
11614,1
11663,1
4688,3
41841,1
26508,1
38729,1
501,13
37320,1
8510,1
34052,2
9928,1
45109,8
14614,10
3613,1
43226,1
14641,1
44007,1
6545,1
30362,1
13458,7
13485,1
30961,1
11239,2
10482,1
11264,2
9559,1
18836,1
12205,1
10542,1
4473,2
47155,1
7155,3
26533,1
26965,1
1850,2
3708,2
5422,2
49574,1
1128,1
44417,1
2970,3
5790,1
13358,1
39686,1
29840,1
4801,9
3071,1
19399,1
37905,1
19674,1
16561,1
7079,4
9902,1
34620,1
6630,3
26493,1
1836,1
4105,1
7817,1
10888,1
11202,2
14224,1
10715,2
40701,1
17147,1
14717,1
5950,1
29532,1
16407,2
7908,3
7602,1
3428,5
1515,4
32639,2
17983,1
28755,1
14974,1
35651,1
1361,2
18299,1
38292,1
31301,1
111,13
41133,1
144,9
5030,1
15494,3
18710,2
39906,1
12611,1
34258,1
10808,1
27346,1
33117,1
12309,1
9257,1
43820,1
3162,1
22476,2
13777,1
7624,1
807,1
14401,1
3406,1
1289,2
13163,2
3003,3
14304,1
26833,2
11555,1
2861,1
10978,1
20881,2
23431,1
23914,1
3822,1
10348,2
32493,1
25878,1
34995,1
4855,1
47255,1
2190,2
19992,1
24543,1
25598,1
1106,1
15813,1
34158,1
12983,1
47481,1
18146,1
34011,1
25686,1
6502,2
10326,1
6107,2
37351,1
33763,1
1126,1
9647,1
10421,1
2369,2
15001,2
34032,1
19210,1
478,2
4337,1
13058,2
7638,1
15090,1
27991,1
7301,2
40030,1
9587,1
47300,1
45638,1
34827,1
27734,1
49277,1
21480,1
25363,1
16385,1
14505,1
34360,1
30114,1
23506,1
12407,1
22253,1
6477,1
37961,1
38441,1
33291,1
19367,1
9770,1
9816,1
1554,1
26934,1
19545,1
16325,1
34818,1
48561,1
32849,1
14846,1
29294,1
35726,1
44495,1
43484,1
30008,1
15437,1
42221,1
8682,4
37239,2
19,1
35400,1
1198,3
10530,1
14182,1
14128,1
2082,1
17342,1
1224,1
627,5
948,3
790,3
1742,2
1640,2
9985,3
276,116
1033,2
28603,1
915,2
4536,1
13812,1
20401,1
658,2
15505,1
27052,1
48104,1
2297,1
345,31
15849,2
85,1
6329,1
15223,1
15837,1
2144,1
4926,1
3741,1
11370,3
11135,1
973,1
7191,2
1581,2
29009,1
1311,62
10265,1
522,1
16424,1
10614,1
26421,1
6386,1
24638,1
33420,1
10865,2
5185,1
1414,2
32240,2
49103,1
19065,1
2687,2
37046,1
4401,1
13344,3
19806,1
31753,2
5100,1
28989,1
10010,1
8399,1
14688,1
3803,1
23481,1
12226,1
9114,1
7649,1
27083,1
18334,1
166,6
1833,1
23030,1
1436,1
5859,2
2844,2
306,18
1794,3
16858,2
7105,25
48789,1
10843,1
15613,7
46122,1
12962,1
4404,1
8319,1
4024,1
48273,1
35563,1
18644,2
19655,1
35598,1
2740,2
13253,2
13669,1
8593,1
6684,1
31677,2
10653,1
6691,1
18614,1
22697,1
18283,1
25491,1
28057,1
14362,2
40573,1
775,1
3501,2
5079,1
33529,1
17113,1
1536,2
647,3
10594,1
19592,1
2603,7
49,6
3245,1
15086,34
26891,1
8211,1
3449,1
4917,1
9439,2
37562,3
2891,2
2375,2
13634,1
2320,5
4773,2
130,32
13643,2
22101,1
2446,25
4366,1
5643,1
10027,1
3907,1
990,21
9272,2
39781,1
11391,3
25933,1
1379,2
671,3
8831,1
833,3
23116,1
16136,1
11596,1
40642,5
3254,1
11770,9
28601,1
4374,1
49330,2
30409,1
27620,1
20178,2
33722,1
16058,1
24911,1
8113,2
28749,1
21583,1
404,5
1375,1
2240,2
2215,5
11975,1
1920,191
5552,1
24797,1
32855,1
1145,1
9664,1
257,33
16232,2
9042,1
44249,2
13039,1
4312,1
31284,1
11461,1
35827,1
33498,1
7320,1
4907,3
45808,1
6558,2
21983,1
31379,1
366,7
25179,1
25124,3
12821,3
8026,2
14083,2
18620,1
5253,1
3858,1
3885,1
11661,1
36741,1
1332,5
443,3
19040,1
29320,1
808,1
29933,1
359,18
22736,1
12595,1
16800,1
34579,1
42044,1
19409,1
33798,2
17555,1
34337,1
6305,1
12453,1
47048,1
14237,1
10279,2
12207,1
6280,1
37162,1
47439,1
19515,2
1852,1
1883,1
3376,2
14208,6
1480,5
892,3
47375,1
5796,2
2927,6
33572,1
16358,4
12147,1
29040,1
34779,2
19929,1
12910,1
21671,1
1047,3
42192,1
34626,1
541,1
31654,1
4107,1
2786,3
4500,1
16156,1
13470,1
1878,2
14387,1
168,18
25523,1
17818,1
3172,1
13773,1
42889,1
7815,1
24488,1
4992,1
49369,1
3951,2
710,3
38125,1
10717,1
11393,2
20580,1
3058,4
16169,2
2858,3
4792,3
35653,1
146,3
41647,1
16405,2
21385,1
19815,1
6627,1
22656,1
1477,3
21960,6
24381,1
9527,1
2998,2
9606,1
4065,1
15496,1
6875,1
5036,1
13194,1
27532,1
33972,3
13196,6
11557,4
13161,1
34713,1
10694,1
3820,1
9160,1
10649,1
19622,1
38786,1
16080,2
1338,1
8978,6
8301,1
2863,1
559,5
1392,169
423,4
3118,1
28726,1
8498,1
31509,1
12722,1
5074,1
22503,1
20083,1
22837,1
2236,2
46267,1
43913,1
7926,1
22002,1
3295,2
4335,1
16626,1
1120,6
12679,1
44065,1
9280,1
7356,2
4135,1
40792,1
22817,1
1369,4
27189,1
44842,1
21329,1
2209,3
49453,1
20503,1
17307,1
18579,1
42009,1
21762,2
34004,1
31485,1
15468,1
15365,1
26558,1
9294,1
11027,2
1944,1
43184,1
11939,1
1386,1
1733,2
5635,1
1091,2
39361,1
11713,1
16634,6
27709,1
32626,2
32645,1
37339,1
43486,1
42054,1
36454,1
19543,2
5198,1
28660,1
5595,7
229,41
6536,1
19172,1
38659,1
2080,1
34903,5
2612,1
6453,1
6009,1
23624,1
6194,2
629,8
23121,1
15851,1
34179,2
31368,2
24701,1
32186,1
40153,1
13700,1
1031,1
1064,131
9547,1
913,1
729,3
29261,1
9386,2
7847,1
20306,1
484,4
459,3
19971,2
274,4
203,3
2295,2
343,5
7517,1
20827,1
1759,3
21163,1
5697,1
4971,1
4924,2
14975,4
19009,1
16696,1
49117,1
5327,2
11372,1
10079,1
12802,2
23711,1
1317,2
5358,1
40091,1
13836,1
1416,1
1199,1
1057,4
29910,1
520,6
4452,1
27513,1
13342,1
8089,2
7192,1
21090,1
6751,16
6704,2
37427,1
4000,2
4592,3
15597,1
22903,1
3492,1
46265,1
36432,1
304,11
31422,1
49240,1
6263,1
37116,2
20693,1
7852,2
10818,1
39562,1
28077,1
1831,1
1119,3
1864,2
1434,1
5472,3
26700,1
2951,171
26305,1
48489,1
19653,1
3214,2
15644,1
29061,1
30623,1
10958,2
4171,1
26449,1
6664,4
11964,1
24253,1
456,5
5143,11
14700,1
43930,1
109,1
773,1
3503,7
26791,1
28792,1
3106,1
28273,1
38819,1
23835,1
393,4
36191,1
20654,1
2803,1
5995,1
29661,1
4883,2
15084,3
5315,1
868,3
1242,2
645,1
1543,56
690,4
47686,1
24275,1
2377,1
21246,1
13641,2
43408,1
132,11
5011,1
3475,1
43471,1
10159,2
13095,1
27872,1
6602,3
12632,2
11965,2
46418,1
10052,2
7399,1
3529,1
16134,1
835,3
22593,1
11598,1
23118,3
43040,1
395,4
1919,13
5572,3
5509,1
9183,1
10369,1
45582,1
48671,1
33430,1
9329,1
578,22
8632,1
406,4
1377,1
28219,1
26176,1
34689,1
36330,2
11973,1
35634,1
11785,1
19051,1
6561,2
42409,1
6155,2
24170,2
1143,3
9611,1
10440,1
22061,1
1922,8
49449,1
9040,1
766,1
9993,1
40437,1
6209,1
5776,1
18477,1
11698,1
45991,1
7322,1
11822,1
13054,1
24667,1
40811,1
7534,1
360,3
8536,1
15291,3
49917,1
13567,1
4209,3
2486,6
2181,2
13004,2
36236,1
47987,1
7416,1
42727,5
1334,3
445,4
47093,1
10280,10
29373,1
13353,1
32365,1
35068,1
1745,85
14198,1
5251,1
10631,2
4289,2
13549,1
1871,1
4267,1
4659,2
38756,1
633,7
1216,2
18542,2
24757,3
44421,1
13363,2
12597,3
1685,3
42253,1
42202,1
9924,1
45406,1
8409,1
4127,1
2014,1
32484,1
3704,1
1185,7
3759,1
3303,1
34823,1
11260,1
890,9
20183,1
23676,2
36440,1
23456,1
15973,1
7831,3
7970,2
18757,2
5734,1
1010,15
1045,3
2921,78
967,8
31097,1
48252,1
2788,2
13472,2
5279,1
5989,2
16270,1
44572,1
14220,1
25521,2
6808,1
8454,3
10189,1
21117,2
31656,1
16988,1
11104,6
31219,2
30371,1
45062,1
4957,1
45258,1
3762,2
3344,1
712,6
43248,1
2693,1
13309,1
5909,2
30885,1
9799,1
29536,1
36098,1
33175,1
27019,2
140,15
15798,1
6855,2
7606,1
29686,1
1192,1
26402,2
14011,1
12615,1
49652,1
1475,1
22658,6
35655,1
23630,1
19703,1
338,9
20755,1
31305,1
2668,2
20981,1
43721,1
5034,3
282,31
17896,1
2427,28
34181,1
36018,1
15658,1
6725,2
18417,1
39447,1
23460,1
22523,1
11165,2
3402,1
14355,2
3007,1
557,3
37373,1
10688,1
47458,1
31780,1
32748,1
25874,1
7376,2
7722,1
7788,2
38803,1
28724,2
1390,2
6170,1
42908,1
49712,1
2230,156
43008,1
20668,1
34036,1
1905,4
18193,1
32634,1
19504,1
10939,2
4899,1
41277,1
1122,9
8950,6
37035,2
9366,1
26239,1
9583,1
33,1
6073,1
3130,4
3275,1
49734,1
17721,2
5165,1
38378,1
7693,2
8265,2
10902,3
15018,1
21459,2
16108,1
31352,2
36946,1
48083,1
44796,1
41095,1
24456,1
24066,1
47084,1
2530,1
32503,1
11287,1
24841,1
33306,1
5637,1
326,18
1093,2
15929,1
18076,1
1275,2
610,14
9774,1
29595,1
34079,1
1662,1
1619,2
5597,1
1140,2
35404,1
18341,1
40761,1
7027,3
7428,1
9308,6
25032,1
27065,1
6408,1
2610,2
9427,1
8165,1
12496,1
21564,1
18224,2
15853,3
18642,1
1644,11
24703,2
30533,1
43666,1
21997,2
28382,1
15072,2
9545,1
5753,1
944,1
43648,1
15258,1
22040,1
1699,2
486,3
20450,1
19926,1
16701,1
39096,1
1066,8
19272,1
28135,1
24942,1
11624,13
35081,1
2137,1
3745,1
39377,1
19007,1
15491,1
341,7
10370,3
12800,1
6383,14
45505,1
4973,5
43246,6
3650,1
1059,2
3605,3
11321,1
14857,1
44011,1
2068,1
5007,1
1315,3
12091,1
30353,1
39138,1
45597,1
46489,1
728,1
42628,1
10861,1
1410,1
24364,1
21634,1
13340,1
35709,1
8702,2
3490,15
3068,7
30341,1
28288,1
2152,1
30148,1
35580,2
1790,1
3807,2
6261,4
32165,1
22205,1
4817,1
4900,1
28002,1
17681,1
47274,1
16228,2
5470,2
11216,1
2902,14
13738,1
17855,2
20702,1
31919,1
47189,1
35594,1
45486,1
49599,1
31673,1
31622,1
1299,9
17979,1
903,1
43374,1
4788,7
13665,1
8597,2
30068,1
6894,1
49017,1
5028,1
11084,2
12652,1
6662,1
12317,1
3930,1
9210,1
9533,1
14447,1
771,3
2674,2
5075,3
8677,1
38454,1
10970,1
31828,1
1541,2
692,4
4777,1
134,30
23964,1
19596,6
21705,1
16927,3
7654,3
46053,2
21712,2
37029,1
13638,1
4708,1
2877,1
22406,1
5013,1
22809,2
5431,2
40209,2
43043,1
13100,1
5464,1
6793,1
18432,1
23946,1
25937,1
37312,7
12769,1
10202,1
837,3
3476,1
21469,1
9635,2
26608,1
40984,1
6542,1
397,4
5570,1
28969,1
0,1026
1371,1
4370,1
45285,1
11971,3
24083,1
44075,1
2635,13
8146,1
15572,1
911,1
18054,2
21447,2
2244,1
35523,1
2211,5
1629,1
43687,1
36277,1
11787,1
20129,1
38614,1
12578,1
1141,8
7324,5
41430,1
12474,1
8179,1
14513,1
1294,2
362,3
7581,1
31186,1
9426,1
17702,1
4207,3
4903,1
1348,1
25432,2
7414,1
35972,1
8022,1
32046,1
1336,3
6011,2
35286,1
5194,1
201,5
2546,2
9824,1
39097,1
31330,1
10637,1
38039,1
631,6
32367,1
9755,1
16600,3
27853,1
34058,1
1687,2
37844,1
45103,1
3619,4
4472,1
19106,1
2016,1
20374,1
30364,1
42204,1
6427,1
19969,1
246,15
896,5
47379,2
14909,1
10548,1
4870,1
21134,1
24989,1
33576,1
7124,1
16242,1
12596,1
4969,2
3702,1
16661,1
1012,12
47537,2
1043,3
11368,2
930,2
965,1
28640,1
10426,1
12519,1
4504,1
5970,3
13474,1
6871,3
1601,4
8421,1
24267,1
45691,1
31095,1
22674,1
11208,2
33364,1
7391,1
44372,1
25558,1
35309,1
164,2
2691,2
43718,1
15991,2
39951,1
7819,1
36577,1
29419,1
33173,1
3879,7
9485,1
677,2
10995,4
3422,1
38422,1
1473,13
24218,1
2801,11
5847,1
10499,5
336,14
543,2
142,4
6857,2
41643,1
280,16
18716,2
32321,1
25622,1
30595,2
26994,1
19885,1
1829,1
34717,1
57,237
14858,1
48181,1
2949,1
4061,1
7142,1
31345,1
2017,2
22977,1
3459,3
858,3
3009,2
13192,1
11553,3
11185,1
4523,1
25272,197
3392,2
8589,3
18796,1
10690,1
7924,1
1455,1
33006,1
24298,1
19713,1
555,4
2148,3
7304,1
1396,1
13699,2
31836,1
5492,1
40315,1
12950,2
2774,1
8782,1
6176,1
655,1
1506,3
33060,2
8929,2
18832,2
2363,1
588,5
28759,1
3531,3
11010,2
10019,1
988,76
750,35
2729,1
45636,2
29615,2
19626,1
32331,1
49272,1
2345,1
16383,1
27878,1
44161,1
10906,1
21766,230
15464,1
10077,2
15361,1
6486,1
8816,4
10510,1
14282,1
2258,1
22751,1
8485,2
3233,1
28880,5
5591,1
11746,1
2310,1
25914,6
1277,2
612,4
35091,1
29243,2
3705,1
29740,1
7480,1
1660,2
40661,1
8132,2
20959,1
225,5
9690,2
26084,2
42800,1
2558,3
4306,10
15855,3
34175,1
18463,1
19459,1
7760,1
33316,1
30531,1
42358,1
36228,1
1646,3
14079,1
207,8
19118,1
38688,1
5751,1
1160,8
5693,1
4193,1
4569,2
13419,1
48450,1
480,2
48405,1
6058,1
49038,1
278,4
48997,1
2291,1
40870,1
7560,1
21497,1
12108,1
31096,1
13981,2
2418,1
4920,1
4625,2
5971,1
3603,1
14855,1
11376,1
19553,1
22215,1
17915,1
17231,1
12093,1
6063,2
7038,2
28621,1
48797,1
10556,1
6245,3
6298,2
10011,10
5272,1
16495,1
5101,9
26523,1
26572,1
1846,1
1412,1
1195,1
5864,1
38706,1
9003,1
31462,1
27517,1
41074,1
16887,2
42775,1
42570,1
8324,3
6523,1
6267,1
8700,2
3496,1
37935,1
27477,1
